strategy_code,ticker,trigger_date,exit_date,entry_price,exit_price,trade_return_pct,exit_reason
asset_long_close_tp1_1_sl4_cap5__3f__positive_days_10d=neutral__bb_position_20=near_low__day_of_week=fri,SUZB3,2026-04-10,2026-04-13,47.1600,47.6788,1.1000,take_profit
asset_long_close_tp1_1_sl4_cap5__3f__positive_days_10d=neutral__bb_position_20=near_low__day_of_week=fri,TOTS3,2026-04-10,2026-04-13,33.8400,34.2122,1.1000,take_profit
asset_long_close_tp1_sl4_cap5__3f__positive_days_10d=neutral__bb_position_20=near_low__day_of_week=fri,SUZB3,2026-04-10,2026-04-13,47.1600,47.6316,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__positive_days_10d=neutral__bb_position_20=near_low__day_of_week=fri,TOTS3,2026-04-10,2026-04-13,33.8400,34.1784,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA3,2026-04-02,2026-04-08,59.2800,59.8728,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA6,2026-04-02,2026-04-08,65.1200,65.7712,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA7,2026-04-02,2026-04-08,57.3300,57.9033,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,BRAP4,2026-04-02,2026-04-07,23.3800,23.6138,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,CSMG3,2026-04-02,2026-04-08,57.9500,58.5295,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,FLRY3,2026-04-02,2026-04-08,15.8800,16.0388,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,HYPE3,2026-04-02,2026-04-08,22.9900,23.2199,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,ISAE4,2026-04-02,2026-04-08,28.8300,29.1183,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,SANB11,2026-04-02,2026-04-08,31.2300,31.5423,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,TAEE11,2026-04-02,2026-04-06,42.8300,43.2583,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,USIM5,2026-04-02,2026-04-06,6.7700,6.8377,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,VBBR3,2026-04-02,2026-04-06,31.4900,31.8049,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA3,2026-04-07,2026-04-08,59.4700,60.0647,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA6,2026-04-07,2026-04-08,65.0500,65.7005,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,AXIA7,2026-04-07,2026-04-08,57.3500,57.9235,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,BBDC3,2026-04-07,2026-04-08,16.6800,16.8468,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,BBDC4,2026-04-07,2026-04-08,19.2100,19.4021,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,BRAV3,2026-04-07,2026-04-08,21.2900,20.4384,-4.0000,stop_loss
asset_long_close_tp1_sl4_cap5__3f__prev_ret_1d=flat__intraday_return_prev=up_1_3__drawdown_10d=dd_1_3,GGBR4,2026-04-07,2026-04-08,19.7000,19.8970,1.0000,take_profit
asset_long_close_tp1_sl4_cap5__3f__sma20_vs_sma50=up_1_5__intraday_return_prev=dn_1_3__day_of_week=fri,CSMG3,2026-04-10,2026-04-13,58.9900,56.6304,-4.0000,stop_loss
asset_long_close_tp1_sl4_cap5__3f__sma20_vs_sma50=up_1_5__intraday_return_prev=dn_1_3__day_of_week=fri,NATU3,2026-04-10,2026-04-13,10.2000,10.3020,1.0000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__close_vs_sma50=up_5_10__rsi_14=high__day_of_week=tue,CMIG4,2026-04-07,2026-04-08,12.8100,12.9509,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__close_vs_sma50=up_5_10__rsi_14=high__day_of_week=tue,UGPA3,2026-04-07,2026-04-07,29.2500,29.5717,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,HYPE3,2026-04-01,2026-04-01,23.0000,23.2530,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,RECV3,2026-04-01,2026-04-01,13.8100,13.2576,-4.0000,stop_loss_conflict
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AURE3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AXIA6,2026-04-02,2026-04-02,64.0500,64.7545,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,B3SA3,2026-04-02,2026-04-02,17.9800,18.1778,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BPAC11,2026-04-02,2026-04-02,55.5300,56.1408,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BRAP4,2026-04-02,2026-04-02,22.7600,23.0104,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,COGN3,2026-04-02,2026-04-02,3.1100,3.1442,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CPFE3,2026-04-02,2026-04-02,47.5300,48.0528,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CSMG3,2026-04-02,2026-04-02,56.5100,57.1316,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CSNA3,2026-04-02,2026-04-02,6.3400,6.4097,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CXSE3,2026-04-02,2026-04-02,18.0500,18.2485,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,HYPE3,2026-04-02,2026-04-02,22.5000,22.7475,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,KLBN11,2026-04-02,2026-04-07,19.4000,18.6240,-4.0000,stop_loss
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,MULT3,2026-04-02,2026-04-02,31.5100,31.8566,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,POMO4,2026-04-02,2026-04-02,6.1500,6.2176,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,PSSA3,2026-04-02,2026-04-02,48.5100,49.0436,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,RENT4,2026-04-02,2026-04-02,43.7600,44.2414,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,SANB11,2026-04-02,2026-04-02,30.6400,30.9770,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,TAEE11,2026-04-02,2026-04-02,42.2800,42.7451,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,VALE3,2026-04-02,2026-04-02,81.5100,82.4066,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AXIA7,2026-04-07,2026-04-07,56.3300,56.9496,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BBDC3,2026-04-07,2026-04-08,16.5100,16.6916,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BBDC4,2026-04-07,2026-04-07,18.9300,19.1382,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,EGIE3,2026-04-07,2026-04-07,33.0100,33.3731,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,VAMO3,2026-04-13,2026-04-13,3.9000,3.9429,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,HYPE3,2026-04-01,2026-04-01,23.0000,23.2530,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,ASAI3,2026-04-02,2026-04-02,8.9900,9.0889,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,AURE3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,B3SA3,2026-04-02,2026-04-02,17.9800,18.1778,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BBSE3,2026-04-02,2026-04-02,34.7700,35.1525,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BPAC11,2026-04-02,2026-04-02,55.5300,56.1408,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BRAP4,2026-04-02,2026-04-02,22.7600,23.0104,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CEAB3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CPFE3,2026-04-02,2026-04-02,47.5300,48.0528,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSAN3,2026-04-02,2026-04-02,5.2400,5.2976,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSMG3,2026-04-02,2026-04-02,56.5100,57.1316,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSNA3,2026-04-02,2026-04-02,6.3400,6.4097,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CXSE3,2026-04-02,2026-04-02,18.0500,18.2485,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,HYPE3,2026-04-02,2026-04-02,22.5000,22.7475,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MGLU3,2026-04-02,2026-04-02,8.5900,8.6845,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MRVE3,2026-04-02,2026-04-02,7.7400,7.8251,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MULT3,2026-04-02,2026-04-02,31.5100,31.8566,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,NATU3,2026-04-02,2026-04-02,10.0300,10.1403,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,POMO4,2026-04-02,2026-04-02,6.1500,6.2176,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,PSSA3,2026-04-02,2026-04-02,48.5100,49.0436,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,RENT4,2026-04-02,2026-04-02,43.7600,44.2414,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,TAEE11,2026-04-02,2026-04-02,42.2800,42.7451,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,YDUQ3,2026-04-02,2026-04-02,11.6700,11.7984,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,AXIA7,2026-04-07,2026-04-07,56.3300,56.9496,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BBDC3,2026-04-07,2026-04-08,16.5100,16.6916,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BBDC4,2026-04-07,2026-04-07,18.9300,19.1382,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,EGIE3,2026-04-07,2026-04-07,33.0100,33.3731,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,LREN3,2026-04-13,2026-04-13,15.4300,15.5997,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_atr14=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,VAMO3,2026-04-13,2026-04-13,3.9000,3.9429,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,HYPE3,2026-04-01,2026-04-01,23.0000,23.2530,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,RECV3,2026-04-01,2026-04-01,13.8100,13.2576,-4.0000,stop_loss_conflict
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AURE3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AXIA6,2026-04-02,2026-04-02,64.0500,64.7545,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,B3SA3,2026-04-02,2026-04-02,17.9800,18.1778,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BPAC11,2026-04-02,2026-04-02,55.5300,56.1408,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BRAP4,2026-04-02,2026-04-02,22.7600,23.0104,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,COGN3,2026-04-02,2026-04-02,3.1100,3.1442,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CPFE3,2026-04-02,2026-04-02,47.5300,48.0528,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CSMG3,2026-04-02,2026-04-02,56.5100,57.1316,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CSNA3,2026-04-02,2026-04-02,6.3400,6.4097,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,CXSE3,2026-04-02,2026-04-02,18.0500,18.2485,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,HYPE3,2026-04-02,2026-04-02,22.5000,22.7475,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,KLBN11,2026-04-02,2026-04-07,19.4000,18.6240,-4.0000,stop_loss
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,MULT3,2026-04-02,2026-04-02,31.5100,31.8566,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,POMO4,2026-04-02,2026-04-02,6.1500,6.2176,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,RENT4,2026-04-02,2026-04-02,43.7600,44.2414,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,SANB11,2026-04-02,2026-04-02,30.6400,30.9770,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,TAEE11,2026-04-02,2026-04-02,42.2800,42.7451,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,VALE3,2026-04-02,2026-04-02,81.5100,82.4066,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,AXIA7,2026-04-07,2026-04-07,56.3300,56.9496,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BBDC3,2026-04-07,2026-04-08,16.5100,16.6916,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,BBDC4,2026-04-07,2026-04-07,18.9300,19.1382,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,EGIE3,2026-04-07,2026-04-07,33.0100,33.3731,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,ISAE4,2026-04-07,2026-04-08,28.8100,29.1269,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__drawdown_10d=dd_1_3,VAMO3,2026-04-13,2026-04-13,3.9000,3.9429,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,HYPE3,2026-04-01,2026-04-01,23.0000,23.2530,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,ASAI3,2026-04-02,2026-04-02,8.9900,9.0889,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,AURE3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,B3SA3,2026-04-02,2026-04-02,17.9800,18.1778,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BBSE3,2026-04-02,2026-04-02,34.7700,35.1525,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BPAC11,2026-04-02,2026-04-02,55.5300,56.1408,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,BRAP4,2026-04-02,2026-04-02,22.7600,23.0104,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CEAB3,2026-04-02,2026-04-02,11.7900,11.9197,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CPFE3,2026-04-02,2026-04-02,47.5300,48.0528,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSAN3,2026-04-02,2026-04-02,5.2400,5.2976,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSMG3,2026-04-02,2026-04-02,56.5100,57.1316,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CSNA3,2026-04-02,2026-04-02,6.3400,6.4097,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,CXSE3,2026-04-02,2026-04-02,18.0500,18.2485,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,HYPE3,2026-04-02,2026-04-02,22.5000,22.7475,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MGLU3,2026-04-02,2026-04-02,8.5900,8.6845,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MRVE3,2026-04-02,2026-04-02,7.7400,7.8251,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,MULT3,2026-04-02,2026-04-02,31.5100,31.8566,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,NATU3,2026-04-02,2026-04-02,10.0300,10.1403,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,POMO4,2026-04-02,2026-04-02,6.1500,6.2176,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,RENT4,2026-04-02,2026-04-02,43.7600,44.2414,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,TAEE11,2026-04-02,2026-04-02,42.2800,42.7451,1.1000,take_profit
asset_long_open_tp1_1_sl4_cap5__3f__gap_vs_range20=rel_soft_dn__range_position_5d=upper_band__range_position_10d=upper_band,YDUQ3,2026-04-02,2026-04-02,11.6700,11.7984,1.1000,take_profit
